NO_ASET,SUB_ASET,STATUS_PENGELOLAAN_RINCIAN,NAMA_PENYEWA,NO_KONTRAK_SEWA,AWAL_PERJANJIAN,AKHIR_PERJANJIAN,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PIHAK_YANG_MENEMPATI,TAHUN,PERIODE,USES_TYPE,NO_USES,SCAN,NO_ITEM
120506000394,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000470,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000471,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000478,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000490,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000397,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120502004549,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/102420232148286537d93c7ba47.pdf,1
120502004552,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/102420232149346537d97e5864e.pdf,1
120502004536,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/102420232150366537d9bc81ee5.pdf,1
120502004528,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/12062023113642656fec4a17876.pdf,1
120502005183,0,,,,,,,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,,1,storage/upload/scan_pengelolaan/102420232152416537da39cdcf5.pdf,1
120502001413,0,,,,,,,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,,1,storage/upload/scan_pengelolaan/102420232153206537da6054333.pdf,1
120502001259,0,,,,,,,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,,1,storage/upload/scan_pengelolaan/102420232154456537dab579c37.pdf,1
120502004526,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TJ EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/102420232155376537dae961c5e.pdf,1
120502001484,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/102420232158206537db8ca14e4.pdf,1
120506000495,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120509000108,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506001473,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120505000352,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120505000353,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120505000354,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120505000355,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120507000902,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,storage/upload/scan_pengelolaan/1219202310300965810031b1948.pdf,1
120507000903,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O007,1,,1
120504001115,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,storage/upload/scan_pengelolaan/111320231512046551da54ce664.pdf,1
120504001110,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,storage/upload/scan_pengelolaan/111320231419546551ce1a1ff4b.pdf,1
120506001348,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10252023084142653872567601f.pdf,1
120506001724,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,,1
120504001485,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,storage/upload/scan_pengelolaan/111420230802596552c743bf6c1.pdf,1
120506001244,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),TPK SEMARANG,2023,8,O003,1,storage/upload/scan_pengelolaan/121220231012196577c183c0c30.pdf,1
120506001236,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),TPK SEMARANG,2023,8,O003,1,storage/upload/scan_pengelolaan/121220230941446577ba581cd58.pdf,1
120506001237,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),TPK SEMARANG,2023,8,O003,1,storage/upload/scan_pengelolaan/121220230944156577baef8c83a.pdf,1
120506001355,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/102520230858046538762c4595d.pdf,1
120506001357,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/102520230859256538767d853e2.pdf,1
120506001239,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:04 GMT+0700 (Western Indonesia Time),TPK SEMARANG,2023,8,O003,1,storage/upload/scan_pengelolaan/121220230948496577bc01bf341.pdf,1
120505000243,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023133400653a08581ae19.pdf,1
120505000244,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023133505653a08991baa5.pdf,1
120505000245,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023133739653a0933eaa29.pdf,1
120505000247,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023133857653a0981975a3.pdf,1
120505000248,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023134015653a09cf0b738.pdf,1
120504000472,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023134255653a0a6f0a300.pdf,1
120507000232,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023140731653a10338a427.pdf,1
120507000250,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023140857653a10894946a.pdf,1
120507000252,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023141123653a111bd99bb.pdf,1
120506001230,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),TPK SEMARANG,2023,8,O003,1,storage/upload/scan_pengelolaan/121120231544136576bdcdca550.pdf,1
120502004154,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal 120502000001,2023,8,O003,1,storage/upload/scan_pengelolaan/102520231305466538b03ab2db7.pdf,1
120502001507,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120502001508,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120506000238,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/102620231246336539fd39b710d.pdf,1
120509000081,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023135137653a0c7991db5.pdf,1
120504002560,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120501000664,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT CHANDRA ASRI PETROCHEMICAL,2023,8,O003,1,storage/upload/scan_pengelolaan/10272023143510653b682e1025c.pdf,1
120509000025,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Multi Terminal,2023,8,O003,1,storage/upload/scan_pengelolaan/10262023134908653a0be49e3c7.pdf,1
120507000909,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,2023,8,O001,1,storage/upload/scan_pengelolaan/121920231023086580fe8c8475b.pdf,1
120509000293,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120504003313,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),SPMT TANJUNG EMAS,2023,8,O003,1,storage/upload/scan_pengelolaan/10302023122740653f3ecc66a68.pdf,1
120504002599,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120509000111,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120509000112,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT PELABUHAN INDONESIA (PERSERO),2023,8,O001,1,,1
120503000286,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),SPJM,2023,8,O003,1,,1
120505000221,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Terminal PK,2023,8,O003,1,storage/upload/scan_pengelolaan/10272023101013653b2a15c02cb.pdf,1
120505000226,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Terminal PK,2023,8,O003,1,storage/upload/scan_pengelolaan/10272023101308653b2ac4b1934.pdf,1
120505000220,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),PT Pelindo Terminal PK,2023,8,O003,1,storage/upload/scan_pengelolaan/10272023115210653b41fac22a9.pdf,1
120504002546,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120504002547,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120504002557,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O001,1,,1
120504002561,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120504002562,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),-,2023,8,O003,1,,1
120501000650,0,,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),,Fri Jun 28 2024 17:50:06 GMT+0700 (Western Indonesia Time),RUMAH DINAS GENERAL MANAGER,2023,8,O001,1,,1
