0,1,2,3,4,5,6,7,8,9
5898,125111000046,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,Migrasi AUC Tanah Priok,2302
5899,125121000079,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,"Pnataan Pel Problngg, Psuruan, dan Pnrkn",1041
5900,125121000050,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,SPPD PEGAWAI KE SBY DLRK PEMBAHASAN FINAL REPORT P,1061
5901,125121000051,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,KONSULTAN PERENCANA PEMBANGUNAN DECK ON PILE,1071
5613,125151000002-042,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pekerjaan Pengadaan Shower Caustic Soda Kijing,4206
5614,125161000001-042,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:19 GMT+0700 (Western Indonesia Time),1,PEKERJAAN PENGADAAN DAN PEMASANGAN KABEL FLEXIBLE,4201
5616,125161000001-060,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Konsultan Desain Infra Dasar Thp 2 Kijing,
5617,126401000001-060,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pengembangan IT Infrastruktur dan Security,6001
5618,126401000002-060,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pengembangan IT Infrastruktur dan Security,6001
5758,120506004324,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:29 GMT+0700 (Western Indonesia Time),1,Instalasi Smart Office Area Masjid,2303
5709,120502001705,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Pemasangan rambu-rambu larangan & marka jalan,2502
5710,120505001972,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,"Bit Image, 1/3-Inch, Wide Dynamic Range CCD Sen",2228
5711,120505002281,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Dermaga Kayu di Pelabuhan Rakyat,2217
5712,120505002282,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Lapangan Penumpukan di Pelabuhan Lama,2217
5713,120506001348,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Pondasi Tangki 5600 KL Terminal Nilam Tengah,1023
5714,120505002708,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Tangki 2 3000 Ton Ex. PT Trimitra Palm Niaga,2305
5805,120654000030,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Terminal Tractor 09 (AJE Tahun 2020 No 31),2501
5806,120605000899,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Kapitalisasi Bunga Pinjaman Kalibaru 2023,2301
5807,120605000900,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Wheel Loader Terminal Kijing,2306
5808,120605000931,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Pagar Terminal Kijing,2306
5809,120651000001,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Tanah Reklamasi PMN,2511
5810,120651000002,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Flyover dan Tapper Teluk Lamong,1011
5902,125121000034,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,SURVEY ECHOSOUNDING KOLAM PELABUHAN DALAM RANGKA P,1061
5903,125121000035,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,PENYELAM DARI ANGKATAN LAUT PADA PEK. PEMOTONGAN D,1061
5904,125111000017,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,Tanah Batu Cermin Manggarai Barat Luas 19.450 M2,1146
5905,125111000018,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,Tanah Batu Cermin Manggarai Barat Luas 7.488 M2,1146
5906,125121000080,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:40 GMT+0700 (Western Indonesia Time),1,Peningkatan Struktur Lap penumpukan,1051
5907,125121000084,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Pengadaan dan pemasangan mooring buoy,1061
5619,126401000003-060,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pengembangan IT Infrastruktur dan Security,6001
5620,120401000028,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pembuatan Warung / Kios,1101
5621,120401000033,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Gudang,1183
5622,120401000034,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Gudang Penumpukan,1171
5623,120401000037,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Kantor KP3 Banjarmasin,1160
5624,120403000018,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Tanah yang disewa PT Asoka,2220
5715,120504003827,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Container Crane/CC-06/Merk IHI,1071
5716,120506001383,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Instalasi Listrik Rumah Genset TPKS,1071
5717,120505001984,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Barrier Gate + Emergency Button,2228
5718,120506000277,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Saluran Tahap 2 Jl Perak Barat & Jl Perak Timur,1021
5719,120506000493,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:22 GMT+0700 (Western Indonesia Time),1,Bangunan Canopy ex PT SLI,1061
5720,120506001265,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Fasilitas Penunjang Rumah Dinas Manager,1160
5811,120605000901,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Mobile Conveyor Terminal Kijiing,2306
5812,120605000902,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Masjid Terminal Kijing,2306
5813,120605000903,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:37 GMT+0700 (Western Indonesia Time),1,Rak Pipa Terminal Kijing,2301
5814,120605000936,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,"Fender,Bolder,Bollard Terminal Kijing-ATDK Bunga P",2306
5815,120652000017,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Pembangunan Container Freight Station KNP Paket3,2511
5816,120652000020,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Pengerukan Alur dan Kolam Kalibaru Tahap 1B,2011
5908,125121000044,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Konsultan Penyusunan Dokumen Analisis Mengenai dam,1061
5909,125121000045,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Konsultan Penyusunan Dokumen Analisis Mengenai dam,1061
5910,125121000036,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,KONSULTAN PENGAWAS PEMOTONGAN DERMAGA PELABUHAN DA,1061
5911,125121000037,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,KONSULTAN PENGAWAS PEMOTONGAN DERMAGA PELABUHAN DA,1061
5912,125111000019,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Tanah Batu Cermin Manggarai Barat Luas 9.395 M2,1146
5913,125111000020,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Pembelian Tanah Bank Mandiri Probolinggo,1041
5625,120502000560,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:20 GMT+0700 (Western Indonesia Time),1,Instalasi Listrik Gudang untuk Cold Storage,1062
5626,120502000578,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pagar BRC Gate Pelabuhan Gilimas,1111
5627,120502000825,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Oil Boom,1182
5628,120502000847,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Atap Awning Terminal Penumpang,1171
5629,126401000001-071,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pengembangan Produk Hub Integrasi Core Tenaga Ahli,7101
5630,126401000002-071,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pengembangan Produk Hub Integrasi Core Tenaga Ahli,7101
5721,120506001277,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Back Up Area Gudang Persediaan,1061
5722,120506001285,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Gudang Penumpukan Xv,1061
5723,120505001797,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Rumah Genset,2210
5724,120505002226,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,- Conveyor Samping Gudang,2204
5726,120505002148,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Kapitalisasi by. bunga Fasilitas Clining,2201
5727,120506001390,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Revitalisasi Terminal Penumpang,1181
5817,120651000006,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,HGB No. 00016 Labuan Tereng,1111
5818,120605000937,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Container Freight Station Ter. Kijing-ATDK Bunga P,2306
5819,120652000024,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Lapangan Penumpukan MNP,2501
5820,120652000001,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,MEKANIKAL DERMAGA DAN CONTAINER YARD (AJE NO 31),2501
5821,120605000940,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Rel Dermaga Kijing - ATDK Bunga Pinjaman,2306
5822,120652000011,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:38 GMT+0700 (Western Indonesia Time),1,Pembangunan Dermaga 300x35 M2 PMN,2511
5914,125111000050,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Pematangan Lahan Sungai Lais,2305
5915,125121000086,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Pmbngn Lap Pnumpkn di Term Klibaru Timur,1061
5916,125121000116,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,Pembangunan Gudang di Pelabuhan Basirih,1151
5917,125121000048,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,SPPD KE SBY DLRK PENETAPAN PESERTA LULUS PRAKUALIF,1061
5918,125121000038,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,KONSULTAN SUPERVISI LANJUTAN PEK PEMOTONGAN DERMAG,1061
5919,125121000039,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:41 GMT+0700 (Western Indonesia Time),1,JASA KONSULTASI PEMOTONGAN DERMAGA PELABUHAN DALAM,1061
5632,120505000020,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Instalasi Fire Alarm dan Peralatannya,4101
5633,120506000007,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,Pagar Gate Terminal Domestik,4101
5634,120506000026,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,PEKERJAAN PENGADAAN & INSTALASI JEMBATAN TIMBANG W,4101
5635,120506000034,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:18 GMT+0700 (Western Indonesia Time),1,PEMBANGUNAN KANTOR GATE TERMINAL DOMESTIK,4101
5636,120403000002,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:19 GMT+0700 (Western Indonesia Time),1,Rudin Jl. Sirao No. 5C,2226
5796,120605000144,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:35 GMT+0700 (Western Indonesia Time),1,Landscape HVS 3 & Trotoar Lapangan Penumpukan,1021
5728,120506001327,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,Network Video Recorder CCTV,1145
5729,120505002172,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,SERTIFIKASI DEPNAKER SERTA,2201
5730,120505001036,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:23 GMT+0700 (Western Indonesia Time),1,"area power house ""benoa cruise terminal""",1091
6353,125121000916,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Peninggian Lap.Penumpukan 107 Jln Padamamarang,2302
6354,125131000074,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Kapal Tunda : 2x600 HP. (TB. B. Rafllesia),2310
6355,125131000076,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Perbaikan Berat Kapal Tunda Muara Jati 01,2306
6356,125141000024,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan 1 Unit Reach Stacker (RS),1131
6357,125141000025,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan RS 7 Unit (Replace KSMU),1151
6358,125141000110,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,truk tangki air,1020
6059,125121000644,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Knsultsi Rcn Bgn Buffer Area X Masjid AlBahrainSDK,2308
6060,125121000772,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Penyelesaian Dermaga Belinyu Tahap 1,2312
6061,125121000685,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Konsultan Penataan & Perkuatan Lap. Ex.Semen Indo,2309
6062,125121000788,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Knsltn Pngws Pek P.Berat & Pbngn Der.Belinyu T-1,2312
6063,125121000789,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Addendum Pek (SID) Pembangunan Dermaga Belinyu T-2,2312
6064,125121000811,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Add Pek (SID) Pembangunan Dermaga Ketapang T-2,2312
6155,125121000392,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Penanganan Genangan Air di CY PT PIL Belawan,2201
6156,125121000393,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Lanjutan Pekerjaan Perbaikan Struktur Dermaga A,2204
6157,125121000394,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Perluasan CY dan Penyiapan TPS (Kawasan Pabean),2204
6158,125121000527,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Jasa Konsultansi Perencanaan Perkuatan Dermaga 207,2302
6159,125121000528,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Jasa Konsultansi Perencanaan Perkuatan Dermaga 207,2302
6160,125121000396,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Perbaikan Akses Jln Kalabahi,1142
6257,125121000360,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Trestle fasilitas tambat kapal penumpang di TBA 2x,2222
6258,125121000368,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Penggantian Fender Dermaga Umum Pelb Lhokseumawe,2220
6259,125121000369,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Perkuatan Struktur Pada Dermaga A Pelabuhan Dumai,2204
6260,125121000526,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Konsultan Prncn Pemb Fas Service Boat di Kalijapat,2302
6261,125121000561,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Add Pek Peny Elevasi Lap Eks Gd 007 TCK,2303
6262,125121000383,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,PR Renovasi Gapura Panglima Utar Kumai,1181
6365,125141000101,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Pengadaan Road Truck & Chasis TPKS,1071
6366,125141000119,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,"Pengadaan Wheel Loader Kapasitas 1,8 M3",2502
6367,125141000120,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,Elektrifikasi Ref CC #01+Konsultan,2511
6368,125121000919,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PR Jaskon DED Overbrengan,1061
6369,125121000920,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,PEK PERBAIKAN REL QCC DERMAGA 07&08 PEL DWIKORA,2306
6370,125131000079,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:45 GMT+0700 (Western Indonesia Time),1,DOCKING KT TELUK BAYUR II,2304
6065,125121000812,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Addendum Pek (SID) Pembangunan Dermaga Belinyu T-2,2312
6066,125121000645,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Pengembangan Derm Pelra sbg Pel Heritage Sd Klp,2308
6067,125121000646,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Pengembangan Derm Pelra sbg Pel Heritage Sd Klp,2308
6068,125121000686,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,DESAIN PERENCANAAN PENATAAN RUANG KANTOR TAHAP-2,2309
6205,125121000505,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Js Kons PeninggiLapKetelUap-Inggom-LapPenum xDelta,2302
6206,125121000598,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Izin Lingk Pemb Dermaga/Jetty PPL Sungai Lais,2305
6207,125121000599,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Rencana Pemb Dolphin Eks. PTPN VII,2305
6208,125121000584,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,ADDENDUM PEK STUDI DOK EVALUASI LINGKUNGAN,2303
6305,125121000897,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,PEKERJAAN PERBAIKAN BERAT DERMAGA 01 & 02,2312
6306,125121000937,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,PR Lining Dermaga Nusantara,1061
6307,125121000938,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,PR Jasa Supervisi Eksternal,1051
6308,125141000010,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Pengadaan Spreader untuk General Cargo,1021
6309,125141000011,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Pengadaan Hopper,1021
6310,125141000092,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Pengadaan 2 buah Grab Tg Intan,1081
6017,120657000003,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Pengadaan PC & Modem industrial 4G,1011
6018,125121000005,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Pengembangan T. Kalibaru Barat Tahap I,1061
6019,125121000055,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,PEKERJAAN STUDI AMDAL KWSAN PELB LEMBAR DI NTB,1111
6020,125121000012,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,"Pmb Lp.Pnumpkn di x. Gdng Prtn,PPI&Brdkr",1021
6021,125121000013,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,"Pmb Lp.Pnumpkn di x. Gdng Prtn,PPI&Brdkr",1021
6022,125121000736,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:42 GMT+0700 (Western Indonesia Time),1,Pembayaran 1 Study Kelayakan Term Curah Cair CPO,2310
6113,125121000813,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Add Pek (SID) Pembangunan Dermaga Ketapang T-2,2312
6114,125121000803,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Konsultansi Perenc Perbaikan Berat Dermaga 01 & 02,2312
6115,125121000759,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,PEK P.BERAT DERMAGA PETIKEMAS PEL. TALANG DUKU,2311
6116,125121000779,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,P.Lnjtn Knsltn Spv Pbaikan & Bngn Der.Belinyu T-1,2312
6117,125121000726,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,DED Utilitas & Elektrifikasi Terminal Curah Cair,2310
6118,125121000749,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Appraisal Dermaga Petikemas Pelabuhan Talang Duku,2311
6209,125121000585,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,PERENC DESAIN PENINGKATAN KAPASITAS GUDANG A,2304
6210,125121000461,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Js Konsul Peninggi Lap 107 Sel-219.223X-XTjetot,2302
6211,125121000463,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Js Konsul Studi Analisis Dampak Lalu Lintas,2302
6212,125121000507,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Js Konsul Peninggi Lap 107 Sel-219.223X-XTjetot,2302
6213,125121000508,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Js Kons CommonGate Selatan LongRoom Kalibaru ThpII,2302
6214,125121000586,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:44 GMT+0700 (Western Indonesia Time),1,Jasa Konsultan Dermaga DKC 01 & 02,2304
6587,125161000067,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pengerukan kolam pelabuhan Tegal,1061
6588,125151000011,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Jasa Konsultan DED Pembuatan Tandon Air dan Insta,1011
6589,125151000012,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pemasangan Iklan Lelang Ulang Pekerjaan Pengadaan,1061
6590,125161000022,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Pmbngn tmpt prkr rd2 (brtngkt) d T. Mrh,1021
6591,125161000343,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Knsltn Perencanaan Pembangunan Gedung Kantor,2304
6592,125161000275,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:48 GMT+0700 (Western Indonesia Time),1,Renov Rmh Dinas Pandu Thp 1 Cilincing,2302
6069,125121000773,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Survey dan Kajian Teknis Term Inland Waterway CBL,2301
6070,125121000742,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Induk Terminal Curah Cair-SID Dermaga Curah Cair,2310
6161,125121000398,6,2024,[object Object],[object Object],Fri Aug 23 2024 13:43:43 GMT+0700 (Western Indonesia Time),1,Jaskon Assessment Dermaga Umum Tj Wng,1051
